Wall time,Step,Value
1553023704.4408126,10058,-0.4482951760292053
1553023712.9735765,10072,-0.4566185176372528
1553023720.312126,10084,-0.47359344363212585
1553023734.3319147,10107,-0.4785030782222748
1553023737.9881139,10113,-0.3600807785987854
1553023747.167456,10128,-0.24307674169540405
1553023750.8578088,10134,-0.48388350009918213
1553023756.9523602,10144,-0.4853936731815338
1553023772.0905128,10168,-0.17702321708202362
1553023782.8876157,10185,-0.2977865934371948
1553023796.8565242,10207,-0.2691246271133423
1553023816.7475994,10238,-0.25676998496055603
1553023821.131583,10245,-0.33654242753982544
1553023828.1050448,10256,-0.2920570373535156
1553023840.8316088,10276,-0.34025222063064575
1553023845.357723,10283,-0.2631702125072479
1553023848.5294151,10288,-0.22330571711063385
1553023875.3207777,10330,-0.3643164038658142
1553023898.276154,10366,-0.3507333993911743
1553023916.2245238,10394,-0.211811363697052
1553023917.4366252,10396,-0.32866111397743225
1553023918.0422573,10397,-0.3442102372646332
1553023919.4224622,10399,-0.27838966250419617
1553023923.2536216,10405,-0.3418514132499695
1553023929.0299397,10414,-0.4109717607498169
1553023932.822385,10420,-0.3578011989593506
1553023935.9952683,10425,-0.29412591457366943
1553023954.5361176,10454,-0.30987903475761414
1553023963.5010822,10468,-0.2832232713699341
1553023970.4754055,10479,-0.19145457446575165
1553023976.8507679,10489,-0.30912405252456665
1553023979.4171126,10493,-0.2697138488292694
1553023980.0286674,10494,-0.3528378903865814
1553023997.816927,10522,-0.2945981025695801
1553024003.5952852,10531,-0.35543298721313477
1553024018.2718587,10554,-0.31624168157577515
1553024018.8914216,10555,-0.32853811979293823
1553024026.4709811,10567,-0.398472398519516
1553024046.343513,10598,-0.325398713350296
1553024051.9948413,10607,-0.2754870355129242
1553024062.9207568,10624,-0.22547267377376556
1553024066.110654,10629,-0.2830471396446228
1553024071.8638964,10638,-0.3132183849811554
1553024076.8747554,10646,-0.42540431022644043
1553024082.0674872,10654,-0.25411370396614075
1553024092.8520474,10671,-0.32647886872291565
1553024111.9536145,10701,-0.3822927474975586
1553024118.3248842,10711,-0.4045509696006775
1553024141.9585276,10748,-0.25945594906806946
1553024147.562886,10757,-0.2787443995475769
1553024148.3056488,10758,-0.231098473072052
1553024152.1032085,10764,-0.30694231390953064
1553024162.3285506,10780,-0.30708789825439453
1553024166.7381494,10787,-0.3707125782966614
1553024184.64972,10815,-0.3121992349624634
1553024185.2566211,10816,-0.40875235199928284
1553024191.023305,10825,-0.35212641954421997
1553024194.1941996,10830,-0.3231129050254822
1553024201.1988342,10841,-0.3459937274456024
1553024206.939908,10850,-0.2753238379955292
1553024215.869022,10864,-0.31019216775894165
1553024240.0166733,10902,-0.37685897946357727
1553024241.9753861,10905,-0.32232534885406494
1553024247.7767243,10914,-0.36102867126464844
1553024263.7160757,10939,-0.3485405743122101
1553024266.280406,10943,-0.2228974550962448
1553024271.9474754,10952,-0.43041250109672546
1553024280.9319425,10966,-0.37639907002449036
1553024284.7204354,10972,-0.3024498224258423
1553024286.0956352,10974,-0.30546972155570984
1553024307.824423,11008,-0.25823482871055603
1553024311.6471024,11014,-0.272355318069458
1553024315.4580822,11020,-0.3044090270996094
1553024316.6717026,11022,-0.3832486569881439
1553024317.4174025,11023,-0.28874874114990234
1553024323.7902205,11033,-0.27232807874679565
1553024326.982154,11038,-0.23808971047401428
1553024335.782128,11052,-0.303326278924942
1553024341.5417073,11061,-0.4039486348628998
1553024351.728964,11077,-0.28162649273872375
1553024367.6426513,11102,-0.3368670642375946
1553024379.8038359,11121,-0.2572394609451294
1553024385.590036,11130,-0.3550800383090973
1553024397.1134627,11148,-0.30409130454063416
1553024414.2875788,11175,-0.3263593912124634
